Date,Country,GDP,Unemployment,Inflation,TEMP_AVG,PER_AVG
15.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.77777778,0
16.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,83.77777778,0
17.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,83.22222222,0
18.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,84.66666667,0.47
19.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.11111111,0.56125
20.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,83.33333333,0.005
21.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.44444444,0.595
22.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,83.44444444,0.068571429
23.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.44444444,0.8625
24.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.11111111,0.25375
25.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.55555556,0
26.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.22222222,0.065
27.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.25,0.52
28.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.88888889,0.12875
29.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,83.11111111,0
30.04.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.55555556,1.9875
01.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.44444444,0.152857143
02.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.11111111,0.068333333
03.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,83.22222222,0.25
04.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.44444444,0.04
05.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82,0.848
06.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.11111111,0.286
07.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.66666667,0.182
08.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.77777778,0.116
09.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.44444444,0.9925
10.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.88888889,0.415
11.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82,0.034285714
12.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.66666667,0.053333333
13.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.88888889,0.493333333
14.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.88888889,0.564444444
15.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.66666667,0.163333333
16.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.77777778,0.236666667
17.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.77777778,1.1325
18.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.11111111,0.348
19.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.33333333,0.3575
20.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.33333333,0.406666667
21.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.88888889,0.006
22.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.55555556,0.611666667
23.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.88888889,0.02
24.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.77777778,0.056666667
25.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.33333333,0.14
26.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.44444444,0.66
27.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.66666667,0.406666667
28.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.25,0.845
29.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.25,0.2325
30.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79,0.158
31.05.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.125,0.97
01.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.875,0.216666667
02.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.375,0.49
03.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.125,0.016
04.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.77777778,0.681666667
05.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.11111111,0.8175
06.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.77777778,1.958888889
07.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.44444444,0.677777778
08.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.125,0.08875
09.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.625,0
10.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.88888889,0.293333333
11.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79,1.535
12.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.66666667,0.407142857
13.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.88888889,0.67
14.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.22222222,0.112857143
15.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.22222222,0.583333333
16.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.66666667,0.888
17.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.55555556,0.448
18.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.77777778,1.023333333
19.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.33333333,0.577142857
20.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.88888889,0.164285714
21.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.22222222,0.64
22.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.88888889,0.491666667
23.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.11111111,0.523333333
24.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78,0.284444444
25.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.66666667,0.47375
26.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.55555556,0.278571429
27.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.77777778,1.12125
28.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79,0.28875
29.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.88888889,0.55875
30.06.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.44444444,2.357142857
01.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.55555556,0.915
02.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.44444444,0.78875
03.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.66666667,0.47875
04.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76,0.72125
05.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,75.66666667,2.2
06.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.33333333,0.882222222
07.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.11111111,0.01
08.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79,0.343333333
09.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.11111111,0
10.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.77777778,0
11.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79,0
12.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.33333333,0.01
13.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.44444444,0.313333333
14.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.55555556,0.186
15.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.11111111,0.005
16.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.33333333,0.14
17.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,75.77777778,1.103333333
18.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.55555556,0.623333333
19.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.66666667,0.01
20.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.88888889,0
21.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.77777778,0.1225
22.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.66666667,0.236666667
23.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.88888889,0.1
24.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.44444444,0
25.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77,0.0725
26.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77,0.081666667
27.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.55555556,0.008
28.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.11111111,0.02
29.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.33333333,0.006666667
30.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.33333333,0.046
31.07.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.55555556,0.11
01.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.22222222,0.035
02.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.77777778,0.011666667
03.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77,0.0125
04.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.66666667,0.016
05.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.77777778,0
06.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.77777778,0.21
07.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.33333333,0.04
08.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.44444444,0.04
09.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.11111111,0.083333333
10.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.22222222,0.681666667
11.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.33333333,0.003333333
12.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.44444444,0.01
13.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.11111111,0.03
14.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,75.66666667,0.025
15.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.22222222,0
16.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.5,0.01
17.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,75.77777778,0.225714286
18.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.11111111,0.127777778
19.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.77777778,0
20.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.66666667,0.464
21.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.22222222,0.6125
22.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.33333333,0.178333333
23.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,75.66666667,0
24.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.66666667,0
25.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.11111111,0.02
26.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.11111111,0
27.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,75.11111111,0.2875
28.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.88888889,0.134
29.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.55555556,0
30.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.44444444,0.01
31.08.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.33333333,0.041428571
01.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.33333333,0.08
02.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.55555556,0.033333333
03.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,75.66666667,0.086666667
04.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.22222222,0.06
05.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.55555556,0.15
06.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.44444444,0.2775
07.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.11111111,0.017142857
08.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.66666667,0.08
09.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.55555556,0.01
10.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.66666667,0.16
11.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.44444444,0.013333333
12.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.11111111,0
13.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.44444444,0.326666667
14.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.88888889,0.16
15.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.55555556,0
16.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.55555556,0.046666667
17.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.22222222,1.22
18.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.11111111,0.283333333
19.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.77777778,0.248333333
20.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78,0.081666667
21.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.33333333,0.142
22.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.88888889,0.115
23.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.44444444,0.182
24.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.77777778,0.10125
25.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.33333333,0.054444444
26.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.11111111,0.1425
27.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.125,0.4275
28.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77,0.543333333
29.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.44444444,0.253333333
30.09.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.88888889,0.062857143
01.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.22222222,0.67
02.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.44444444,0.088571429
03.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.44444444,0.216666667
04.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.44444444,0.183333333
05.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.77777778,0.016666667
06.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.33333333,0.364
07.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.22222222,0.11
08.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80,0.14
09.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81,0.094
10.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.55555556,0.026666667
11.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.88888889,0
12.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.77777778,0.4625
13.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79,1.183333333
14.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.88888889,0.37
15.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.33333333,0.04
16.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.33333333,0.02
17.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.22222222,0.08
18.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.22222222,0.086666667
19.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.55555556,0.1475
20.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.11111111,0.122
21.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.66666667,0.393333333
22.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.33333333,0.042
23.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.66666667,0.005
24.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.44444444,0.02
25.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80,0
26.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.44444444,0.355
27.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.66666667,0.071666667
28.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.44444444,0.024
29.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.77777778,0.01
30.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.77777778,0.118
31.10.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79,0.216666667
01.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.28571429,0.08
02.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.44444444,0.016666667
03.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80,0
04.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81,0.236666667
05.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.22222222,0.8075
06.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.22222222,0.816666667
07.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.22222222,0.208888889
08.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.44444444,0.048
09.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.44444444,0.144
10.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.77777778,0.4325
11.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.11111111,0.116666667
12.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.66666667,0.228333333
13.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.33333333,0.12
14.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.33333333,0.11
15.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.22222222,0.02
16.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.22222222,0.01
17.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.66666667,0.1
18.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.55555556,0.176666667
19.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.66666667,0
20.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.22222222,0.01
21.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.66666667,0.01
22.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.77777778,0.335
23.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81,0
24.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.7,0.01
25.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.4,0.99
26.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.8,0.07
27.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80,0.16
28.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.4,1.062857143
29.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.5,1.7
30.11.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.4,0.013333333
01.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.3,0
02.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.2,0.28
03.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.3,0.75
04.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.4,0.106666667
05.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.5,0
06.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.9,0.378
07.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,83,0
08.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,83,0
09.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.7,0
10.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.4,0.204
11.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.8,0.294
12.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.3,0.06
13.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.4,0.795
14.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.3,0
15.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.8,0
16.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.4,0
17.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.9,0
18.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.3,0.02
19.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.9,0.1
20.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,82.4,0.016666667
21.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.9,1.005
22.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.5,0.2
23.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.7,0.016666667
24.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,79.9,0.053333333
25.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,81.7,0
26.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,80.8,2.01
27.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.9,0
28.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,75.7,0
29.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,76.5,0
30.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,78.4,0
31.12.2014,Cote d'Ivoire,48843000000,3.275,0.44868208,77.2,0
01.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,78.11111111,0
02.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,79.4,0
03.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,80.2,0
04.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,77.6,0
05.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,79.1,0
06.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,77.7,0
07.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,77.9,0
08.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,80.7,0
09.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.1,0
10.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,79.8,0
11.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,77.5,0
12.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,78.9,0
13.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,77.9,0
14.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,75.7,0
15.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,78.8,0
16.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,80.5,0
17.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.2,0
18.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.5,0
19.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.6,0
20.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.2,0
21.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.6,0
22.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.6,0.04
23.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.6,0.155
24.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.8,0.235
25.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.2,0
26.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.4,0.04
27.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.2,0.005
28.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.1,0
29.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.6,0
30.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,84.7,0
31.01.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.5,0
01.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.2,0.63
02.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,84.5,0
03.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,85,0
04.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.3,0
05.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,84.3,0.67
06.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.2,0
07.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.7,0.528333333
08.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.1,0.288333333
09.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,84.5,0
10.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,84.4,0.24
11.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,80.1,0.2375
12.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,78.7,0.97375
13.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.4,0.06
14.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.4,0.046
15.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.2,0.01
16.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82,1.38
17.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.9,0
18.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82,0.1875
19.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.5,0
20.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.2,0.45
21.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,80.8,0.083333333
22.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,81.3,1.15
23.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.2,0
24.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.1,0.08
25.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.4,0
26.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.8,0
27.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.2,0
28.02.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.9,0.08
01.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.5,0
02.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.8,0
03.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,84.6,0
04.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.3,0
05.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.5,0
06.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,82.5,0.406666667
07.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.9,0.456666667
08.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.9,0.01
09.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,84.8,0
10.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,83.3,0.313333333
11.03.2015,Cote d'Ivoire,45815000000,2.574,1.25149955,84.8,0.053333333
